Sheri Gallagher,GYNECOLOGY,STAFF,2,7307880755,stf278@iith.ac.in,3
Glenn Reid,PULMONOLOGY,STAFF,2,6162178619,stf279@iith.ac.in,69
Mary Palmer,PEDIATRICS,STAFF,4,8858686462,stf280@iith.ac.in,38
Barbara Williamson,GENERAL MEDICINE,STAFF,2,8280253466,stf281@iith.ac.in,76
Lindsay Morris,NEUROLOGY,STAFF,4,7648764872,stf282@iith.ac.in,31
Richard Wood,ORTHOPEDICS,STAFF,3,7675742655,stf283@iith.ac.in,22
Kim Henry,CARDIOLOGY,STAFF,2,6963867746,stf284@iith.ac.in,91
Alexis Campbell,GYNECOLOGY,STAFF,5,8306066069,stf285@iith.ac.in,46
Bryan Jackson,PULMONOLOGY,STAFF,3,8742230025,stf286@iith.ac.in,80
Rachael Wiggins,PEDIATRICS,STAFF,4,8985899735,stf287@iith.ac.in,28
Timothy Vincent,GENERAL MEDICINE,STAFF,1,8513724184,stf288@iith.ac.in,59
Erin Whitney,NEUROLOGY,STAFF,5,6169097588,stf289@iith.ac.in,61
Jessica Rowe,ORTHOPEDICS,STAFF,2,8862355429,stf290@iith.ac.in,79
Lindsay Thompson,CARDIOLOGY,STAFF,1,7513714009,stf291@iith.ac.in,38
Terri Wheeler,GYNECOLOGY,STAFF,2,6188287581,stf292@iith.ac.in,31
Lindsey Lucas,PULMONOLOGY,STAFF,2,9000812388,stf293@iith.ac.in,19
Kenneth Moody,PEDIATRICS,STAFF,4,8291419460,stf294@iith.ac.in,27
Joseph Frost,GENERAL MEDICINE,STAFF,5,6620925225,stf295@iith.ac.in,32
Eric Turner,NEUROLOGY,STAFF,5,9241754987,stf296@iith.ac.in,30
Robert Chavez,ORTHOPEDICS,STAFF,3,8046645387,stf297@iith.ac.in,18
Katherine Walker,CARDIOLOGY,STAFF,5,6560716035,stf298@iith.ac.in,51
Kim Brown,GYNECOLOGY,STAFF,5,9241178621,stf299@iith.ac.in,3
Kevin Rubio,PULMONOLOGY,STAFF,2,9896637783,stf300@iith.ac.in,34
Patrick Cole,PEDIATRICS,STAFF,2,7895553218,stf301@iith.ac.in,30
Dawn Hernandez,GENERAL MEDICINE,STAFF,5,9557224830,stf302@iith.ac.in,21
Andrew Parker,NEUROLOGY,STAFF,4,7948804215,stf303@iith.ac.in,62
John Clark,ORTHOPEDICS,STAFF,5,6237579499,stf304@iith.ac.in,81
Joshua Cantu,CARDIOLOGY,STAFF,5,6110776742,stf305@iith.ac.in,15
Kathleen Middleton,GYNECOLOGY,STAFF,2,7781391234,stf306@iith.ac.in,16
John Rivers,PULMONOLOGY,STAFF,4,9376408629,stf307@iith.ac.in,90
Nathan Smith,PEDIATRICS,STAFF,2,8505216246,stf308@iith.ac.in,89
Donald Stanley,GENERAL MEDICINE,STAFF,5,7725529863,stf309@iith.ac.in,67
Jordan Lynch,NEUROLOGY,STAFF,3,9529335650,stf310@iith.ac.in,67
Marcus Blair MD,ORTHOPEDICS,STAFF,1,8616355629,stf311@iith.ac.in,92
Shannon Cooke,CARDIOLOGY,STAFF,3,7012814611,stf312@iith.ac.in,35
Michael Hatfield,GYNECOLOGY,STAFF,2,8989982825,stf313@iith.ac.in,7
Jenny Barron,PULMONOLOGY,STAFF,3,6982593466,stf314@iith.ac.in,33
Heather Collins MD,PEDIATRICS,STAFF,2,7257566525,stf315@iith.ac.in,93
Kimberly Scott,GENERAL MEDICINE,STAFF,5,7010009989,stf316@iith.ac.in,29
Tanya Carter,NEUROLOGY,STAFF,5,6946550638,stf317@iith.ac.in,91
Nancy Cooper,ORTHOPEDICS,STAFF,1,6960829811,stf318@iith.ac.in,27
Scott Frederick,CARDIOLOGY,STAFF,1,8891199664,stf319@iith.ac.in,15
Timothy Green,GYNECOLOGY,STAFF,1,6275987630,stf320@iith.ac.in,77
Destiny Austin,PULMONOLOGY,STAFF,3,8658466578,stf321@iith.ac.in,79
Zachary Martin,PEDIATRICS,STAFF,3,6825820210,stf322@iith.ac.in,96
Timothy Aguirre,GENERAL MEDICINE,STAFF,4,7244041400,stf323@iith.ac.in,15
Tamara Hardy,NEUROLOGY,STAFF,4,9242584117,stf324@iith.ac.in,3
Peter Espinoza,ORTHOPEDICS,STAFF,3,6195577070,stf325@iith.ac.in,53
Cynthia Carter,CARDIOLOGY,STAFF,4,8680276634,stf326@iith.ac.in,79
Emily Smith,GYNECOLOGY,STAFF,4,7391273008,stf327@iith.ac.in,49
Susan Aguirre,PULMONOLOGY,STAFF,1,7935042313,stf328@iith.ac.in,42
George Case,PEDIATRICS,STAFF,3,9552098813,stf329@iith.ac.in,62
Jennifer Rubio,GENERAL MEDICINE,STAFF,2,8340701198,stf330@iith.ac.in,67
Michael Hoffman,NEUROLOGY,STAFF,1,7877843536,stf331@iith.ac.in,42
John Coleman,ORTHOPEDICS,STAFF,4,9389907483,stf332@iith.ac.in,26
Ann Campbell,CARDIOLOGY,STAFF,5,6558990148,stf333@iith.ac.in,19
Daniel Wilson,GYNECOLOGY,STAFF,2,9500965988,stf334@iith.ac.in,6
Micheal Fernandez,PULMONOLOGY,STAFF,2,7724213104,stf335@iith.ac.in,37
John Webb,PEDIATRICS,STAFF,3,8110020614,stf336@iith.ac.in,18
Patricia Cline,GENERAL MEDICINE,STAFF,3,8744323942,stf337@iith.ac.in,85
Danielle Hartman,NEUROLOGY,STAFF,3,8434497788,stf338@iith.ac.in,35
Brandon Galvan,ORTHOPEDICS,STAFF,5,6732571516,stf339@iith.ac.in,15
James Ramsey,CARDIOLOGY,STAFF,3,8303715861,stf340@iith.ac.in,24
Brian Martinez,GYNECOLOGY,STAFF,5,8507111992,stf341@iith.ac.in,10
Dylan Reed,PULMONOLOGY,STAFF,3,8580048773,stf342@iith.ac.in,82
Karen Watkins,PEDIATRICS,STAFF,1,9281209719,stf343@iith.ac.in,41
John Sparks,GENERAL MEDICINE,STAFF,3,6623514696,stf344@iith.ac.in,10
Christopher Mcguire,NEUROLOGY,STAFF,3,7557567541,stf345@iith.ac.in,56
James Pierce,ORTHOPEDICS,STAFF,5,6369627065,stf346@iith.ac.in,35
Joseph Johnson,CARDIOLOGY,STAFF,2,7495256992,stf347@iith.ac.in,76
Lauren Vaughan,GYNECOLOGY,STAFF,3,7320753628,stf348@iith.ac.in,83
Mark Hamilton,PULMONOLOGY,STAFF,5,7189114926,stf349@iith.ac.in,0
Tara Smith,PEDIATRICS,STAFF,4,6014767469,stf350@iith.ac.in,54
David Clark,GENERAL MEDICINE,STAFF,4,8679402879,stf351@iith.ac.in,85
Tommy Smith,NEUROLOGY,STAFF,5,6493646760,stf352@iith.ac.in,1
Ashley Brown,ORTHOPEDICS,STAFF,3,8117963197,stf353@iith.ac.in,59
Nicole Grimes,CARDIOLOGY,STAFF,2,7388620958,stf354@iith.ac.in,85
Heather Mcpherson,GYNECOLOGY,STAFF,1,9883687775,stf355@iith.ac.in,71
Kaitlyn Vincent MD,PULMONOLOGY,STAFF,3,7981172936,stf356@iith.ac.in,22
Jerry Barnes,PEDIATRICS,STAFF,1,6370968217,stf357@iith.ac.in,79
